entity,cost_centre,account_code,period_month,budget_amount,currency
MI-US,OPS-AMER,6220,2024-05,788.89,USD
MI-US,OPS-AMER,6220,2024-06,806.86,USD
MI-US,OPS-AMER,6220,2024-07,741.33,USD
MI-US,OPS-AMER,6220,2024-08,711.27,USD
MI-US,OPS-AMER,6220,2024-09,678.93,USD
MI-US,OPS-AMER,6220,2024-10,674.56,USD
MI-US,OPS-AMER,6220,2024-11,688.22,USD
MI-US,OPS-AMER,6220,2024-12,702.46,USD
MI-US,OPS-AMER,6230,2024-01,1675.54,USD
MI-US,OPS-AMER,6230,2024-02,1770.67,USD
MI-US,OPS-AMER,6230,2024-03,1835.84,USD
MI-US,OPS-AMER,6230,2024-04,1861.53,USD
MI-US,OPS-AMER,6230,2024-05,1829.03,USD
MI-US,OPS-AMER,6230,2024-06,1782.07,USD
MI-US,OPS-AMER,6230,2024-07,1671.46,USD
MI-US,OPS-AMER,6230,2024-08,1582.27,USD
MI-US,OPS-AMER,6230,2024-09,1536.05,USD
MI-US,OPS-AMER,6230,2024-10,1523.15,USD
MI-US,OPS-AMER,6230,2024-11,1518.28,USD
MI-US,OPS-AMER,6230,2024-12,1590.58,USD
MI-US,OPS-AMER,6240,2024-01,325.46,USD
MI-US,OPS-AMER,6240,2024-02,333.88,USD
MI-US,OPS-AMER,6240,2024-03,352.58,USD
MI-US,OPS-AMER,6240,2024-04,364.71,USD
MI-US,OPS-AMER,6240,2024-05,360.26,USD
MI-US,OPS-AMER,6240,2024-06,346.11,USD
MI-US,OPS-AMER,6240,2024-07,332.01,USD
MI-US,OPS-AMER,6240,2024-08,312.29,USD
MI-US,OPS-AMER,6240,2024-09,304.87,USD
MI-US,OPS-AMER,6240,2024-10,295.73,USD
MI-US,OPS-AMER,6240,2024-11,302.85,USD
MI-US,OPS-AMER,6240,2024-12,314.39,USD
MI-US,OPS-AMER,6310,2024-01,29686.91,USD
MI-US,OPS-AMER,6310,2024-02,30901.35,USD
MI-US,OPS-AMER,6310,2024-03,31544.86,USD
MI-US,OPS-AMER,6310,2024-04,31850.41,USD
MI-US,OPS-AMER,6310,2024-05,32440.35,USD
MI-US,OPS-AMER,6310,2024-06,30865.11,USD
MI-US,OPS-AMER,6310,2024-07,28808.42,USD
MI-US,OPS-AMER,6310,2024-08,27685.44,USD
MI-US,OPS-AMER,6310,2024-09,26956.09,USD
MI-US,OPS-AMER,6310,2024-10,26513.48,USD
MI-US,OPS-AMER,6310,2024-11,26611.22,USD
MI-US,OPS-AMER,6310,2024-12,27191.51,USD
MI-US,OPS-AMER,6320,2024-01,7055.06,USD
MI-US,OPS-AMER,6320,2024-02,7434.02,USD
MI-US,OPS-AMER,6320,2024-03,7664.6,USD
MI-US,OPS-AMER,6320,2024-04,7616.64,USD
MI-US,OPS-AMER,6320,2024-05,7634.23,USD
MI-US,OPS-AMER,6320,2024-06,7336.09,USD
MI-US,OPS-AMER,6320,2024-07,7002.74,USD
MI-US,OPS-AMER,6320,2024-08,6776.22,USD
MI-US,OPS-AMER,6320,2024-09,6341.0,USD
MI-US,OPS-AMER,6320,2024-10,6404.99,USD
MI-US,OPS-AMER,6320,2024-11,6327.61,USD
MI-US,OPS-AMER,6320,2024-12,6693.93,USD
MI-US,OPS-AMER,6330,2024-01,9265.59,USD
MI-US,OPS-AMER,6330,2024-02,9546.15,USD
MI-US,OPS-AMER,6330,2024-03,9974.87,USD
MI-US,OPS-AMER,6330,2024-04,10296.89,USD
MI-US,OPS-AMER,6330,2024-05,9769.24,USD
MI-US,OPS-AMER,6330,2024-06,9739.56,USD
MI-US,OPS-AMER,6330,2024-07,9295.0,USD
MI-US,OPS-AMER,6330,2024-08,8777.1,USD
MI-US,OPS-AMER,6330,2024-09,8493.98,USD
MI-US,OPS-AMER,6330,2024-10,8364.64,USD
MI-US,OPS-AMER,6330,2024-11,8488.24,USD
MI-US,OPS-AMER,6330,2024-12,8800.89,USD
MI-US,OPS-AMER,6430,2024-01,4334.23,USD
MI-US,OPS-AMER,6430,2024-02,4613.71,USD
MI-US,OPS-AMER,6430,2024-03,4797.73,USD
MI-US,OPS-AMER,6430,2024-04,4703.1,USD
MI-US,OPS-AMER,6430,2024-05,4717.05,USD
MI-US,OPS-AMER,6430,2024-06,4481.56,USD
MI-US,OPS-AMER,6430,2024-07,4282.8,USD
MI-US,OPS-AMER,6430,2024-08,4142.7,USD
MI-US,OPS-AMER,6430,2024-09,3949.99,USD
MI-US,OPS-AMER,6430,2024-10,3936.12,USD
MI-US,OPS-AMER,6430,2024-11,3928.14,USD
MI-US,OPS-AMER,6430,2024-12,4132.83,USD
MI-US,OPS-AMER,6510,2024-01,2841.7,USD
MI-US,OPS-AMER,6510,2024-02,2989.47,USD
MI-US,OPS-AMER,6510,2024-03,3105.76,USD
MI-US,OPS-AMER,6510,2024-04,3208.26,USD
MI-US,OPS-AMER,6510,2024-05,3131.16,USD
MI-US,OPS-AMER,6510,2024-06,3012.29,USD
MI-US,OPS-AMER,6510,2024-07,2847.85,USD
MI-US,OPS-AMER,6510,2024-08,2738.59,USD
MI-US,OPS-AMER,6510,2024-09,2689.62,USD
MI-US,OPS-AMER,6510,2024-10,2647.27,USD
MI-US,OPS-AMER,6510,2024-11,2600.91,USD
MI-US,OPS-AMER,6510,2024-12,2754.38,USD
MI-US,OPS-AMER,6520,2024-01,3703.61,USD
MI-US,OPS-AMER,6520,2024-02,3761.56,USD
MI-US,OPS-AMER,6520,2024-03,4019.47,USD
MI-US,OPS-AMER,6520,2024-04,4017.44,USD
MI-US,OPS-AMER,6520,2024-05,3969.94,USD
MI-US,OPS-AMER,6520,2024-06,3793.2,USD
MI-US,OPS-AMER,6520,2024-07,3569.47,USD
MI-US,OPS-AMER,6520,2024-08,3429.74,USD
MI-US,OPS-AMER,6520,2024-09,3315.78,USD
MI-US,OPS-AMER,6520,2024-10,3302.96,USD
MI-US,OPS-AMER,6520,2024-11,3319.47,USD
MI-US,OPS-AMER,6520,2024-12,3419.99,USD
MI-US,OPS-AMER,6530,2024-01,1976.81,USD
MI-US,OPS-AMER,6530,2024-02,2075.27,USD
MI-US,OPS-AMER,6530,2024-03,2141.58,USD
MI-US,OPS-AMER,6530,2024-04,2120.79,USD
MI-US,OPS-AMER,6530,2024-05,2102.85,USD
MI-US,OPS-AMER,6530,2024-06,2029.81,USD
MI-US,OPS-AMER,6530,2024-07,1953.96,USD
MI-US,OPS-AMER,6530,2024-08,1861.17,USD
MI-US,OPS-AMER,6530,2024-09,1801.35,USD
MI-US,OPS-AMER,6530,2024-10,1760.31,USD
MI-US,OPS-AMER,6530,2024-11,1818.51,USD
MI-US,OPS-AMER,6530,2024-12,1876.82,USD
MI-US,OPS-AMER,6610,2024-01,35805.19,USD
MI-US,OPS-AMER,6610,2024-02,36926.45,USD
MI-US,OPS-AMER,6610,2024-03,37334.69,USD
MI-US,OPS-AMER,6610,2024-04,38859.55,USD
MI-US,OPS-AMER,6610,2024-05,38833.49,USD
MI-US,OPS-AMER,6610,2024-06,37407.29,USD
MI-US,OPS-AMER,6610,2024-07,35486.68,USD
MI-US,OPS-AMER,6610,2024-08,34160.46,USD
MI-US,OPS-AMER,6610,2024-09,32121.47,USD
MI-US,OPS-AMER,6610,2024-10,32431.54,USD
MI-US,OPS-AMER,6610,2024-11,32162.06,USD
MI-US,OPS-AMER,6610,2024-12,33748.23,USD
MI-US,OPS-AMER,6620,2024-01,47506.79,USD
MI-US,OPS-AMER,6620,2024-02,50119.27,USD
MI-US,OPS-AMER,6620,2024-03,51833.44,USD
MI-US,OPS-AMER,6620,2024-04,52762.29,USD
MI-US,OPS-AMER,6620,2024-05,52587.1,USD
MI-US,OPS-AMER,6620,2024-06,49308.32,USD
MI-US,OPS-AMER,6620,2024-07,47516.63,USD
MI-US,OPS-AMER,6620,2024-08,45655.93,USD
MI-US,OPS-AMER,6620,2024-09,42507.12,USD
MI-US,OPS-AMER,6620,2024-10,42099.82,USD
MI-US,OPS-AMER,6620,2024-11,43928.47,USD
MI-US,OPS-AMER,6620,2024-12,44768.52,USD
MI-US,OPS-AMER,6630,2024-01,5197.81,USD
MI-US,OPS-AMER,6630,2024-02,5511.65,USD
MI-US,OPS-AMER,6630,2024-03,5579.58,USD
MI-US,OPS-AMER,6630,2024-04,5793.71,USD
MI-US,OPS-AMER,6630,2024-05,5632.31,USD
MI-US,OPS-AMER,6630,2024-06,5517.65,USD
MI-US,OPS-AMER,6630,2024-07,5117.63,USD
MI-US,OPS-AMER,6630,2024-08,4975.66,USD
MI-US,OPS-AMER,6630,2024-09,4752.82,USD
MI-US,OPS-AMER,6630,2024-10,4721.88,USD
MI-US,OPS-AMER,6630,2024-11,4881.6,USD
MI-US,OPS-AMER,6630,2024-12,4974.99,USD
MI-US,OPS-AMER,6810,2024-01,3779.47,USD
MI-US,OPS-AMER,6810,2024-02,4029.88,USD
MI-US,OPS-AMER,6810,2024-03,4143.63,USD
MI-US,OPS-AMER,6810,2024-04,4099.53,USD
MI-US,OPS-AMER,6810,2024-05,4085.48,USD
MI-US,OPS-AMER,6810,2024-06,3992.23,USD
MI-US,OPS-AMER,6810,2024-07,3758.24,USD
MI-US,OPS-AMER,6810,2024-08,3695.31,USD
MI-US,OPS-AMER,6810,2024-09,3462.81,USD
MI-US,OPS-AMER,6810,2024-10,3423.78,USD
MI-US,OPS-AMER,6810,2024-11,3435.73,USD
MI-US,OPS-AMER,6810,2024-12,3638.79,USD
MI-US,OPS-AMER,6830,2024-01,1345.68,USD
MI-US,OPS-AMER,6830,2024-02,1406.0,USD
MI-US,OPS-AMER,6830,2024-03,1476.59,USD
MI-US,OPS-AMER,6830,2024-04,1503.33,USD
MI-US,OPS-AMER,6830,2024-05,1475.04,USD
MI-US,OPS-AMER,6830,2024-06,1407.46,USD
MI-US,OPS-AMER,6830,2024-07,1346.78,USD
MI-US,OPS-AMER,6830,2024-08,1273.89,USD
MI-US,OPS-AMER,6830,2024-09,1240.5,USD
MI-US,OPS-AMER,6830,2024-10,1204.29,USD
MI-US,OPS-AMER,6830,2024-11,1225.39,USD
MI-US,OPS-AMER,6830,2024-12,1268.83,USD
MI-US,OPS-AMER,6110,2024-01,111390.59,USD
MI-US,OPS-AMER,6110,2024-02,115659.47,USD
MI-US,OPS-AMER,6110,2024-03,120696.7,USD
MI-US,OPS-AMER,6110,2024-04,124875.77,USD
MI-US,OPS-AMER,6110,2024-05,121662.12,USD
MI-US,OPS-AMER,6110,2024-06,118231.86,USD
MI-US,OPS-AMER,6110,2024-07,113842.25,USD
MI-US,OPS-AMER,6110,2024-08,103238.09,USD
MI-US,OPS-AMER,6110,2024-09,104049.85,USD
MI-US,OPS-AMER,6110,2024-10,100412.73,USD
MI-US,OPS-AMER,6110,2024-11,103287.04,USD
MI-US,OPS-AMER,6110,2024-12,105974.51,USD
MI-US,OPS-AMER,6120,2024-01,23575.34,USD
MI-US,OPS-AMER,6120,2024-02,24576.61,USD
MI-US,OPS-AMER,6120,2024-03,25223.42,USD
MI-US,OPS-AMER,6120,2024-04,26218.92,USD
MI-US,OPS-AMER,6120,2024-05,25653.96,USD
MI-US,OPS-AMER,6120,2024-06,24804.05,USD
MI-US,OPS-AMER,6120,2024-07,23879.78,USD
MI-US,OPS-AMER,6120,2024-08,22606.78,USD
MI-US,OPS-AMER,6120,2024-09,21466.66,USD
MI-US,OPS-AMER,6120,2024-10,21120.65,USD
MI-US,OPS-AMER,6120,2024-11,21785.18,USD
MI-US,OPS-AMER,6120,2024-12,22671.03,USD
MI-US,OPS-AMER,6130,2024-01,15366.66,USD
MI-US,OPS-AMER,6130,2024-02,15815.31,USD
MI-US,OPS-AMER,6130,2024-03,16577.71,USD
MI-US,OPS-AMER,6130,2024-04,16765.26,USD
MI-US,OPS-AMER,6130,2024-05,16757.63,USD
MI-US,OPS-AMER,6130,2024-06,15800.43,USD
MI-US,OPS-AMER,6130,2024-07,15227.23,USD
MI-US,OPS-AMER,6130,2024-08,14346.48,USD
MI-US,OPS-AMER,6130,2024-09,13920.81,USD
MI-US,OPS-AMER,6130,2024-10,13842.37,USD
MI-US,OPS-AMER,6130,2024-11,13863.47,USD
MI-US,OPS-AMER,6130,2024-12,14404.54,USD
MI-US,OPS-AMER,6210,2024-01,1652.18,USD
MI-US,OPS-AMER,6210,2024-02,1702.84,USD
MI-US,OPS-AMER,6210,2024-03,1781.52,USD
MI-US,OPS-AMER,6210,2024-04,1771.14,USD
MI-US,OPS-AMER,6210,2024-05,1764.89,USD
MI-US,OPS-AMER,6210,2024-06,1754.64,USD
MI-US,OPS-AMER,6210,2024-07,1638.85,USD
MI-US,OPS-AMER,6210,2024-08,1571.01,USD
MI-US,OPS-AMER,6210,2024-09,1457.03,USD
MI-US,OPS-AMER,6210,2024-10,1446.31,USD
MI-US,OPS-AMER,6210,2024-11,1503.65,USD
MI-US,OPS-AMER,6210,2024-12,1515.34,USD
MI-US,OPS-AMER,6220,2024-01,865.0,USD
MI-US,OPS-AMER,6220,2024-02,906.37,USD
MI-US,OPS-AMER,6220,2024-03,952.71,USD
MI-US,OPS-AMER,6220,2024-04,928.0,USD
MI-US,OPS-AMER,6220,2024-05,935.85,USD
MI-US,OPS-AMER,6220,2024-06,904.51,USD
MI-US,OPS-AMER,6220,2024-07,844.16,USD
MI-US,OPS-AMER,6220,2024-08,822.08,USD
MI-US,OPS-AMER,6220,2024-09,798.61,USD
MI-US,OPS-AMER,6220,2024-10,771.84,USD
MI-US,OPS-AMER,6220,2024-11,791.21,USD
MI-US,OPS-AMER,6220,2024-12,808.71,USD
MI-US,OPS-AMER,6230,2024-01,2809.06,USD
MI-US,OPS-AMER,6230,2024-02,2970.0,USD
MI-US,OPS-AMER,6230,2024-03,3016.1,USD
MI-US,OPS-AMER,6230,2024-04,3097.33,USD
MI-US,OPS-AMER,6230,2024-05,3026.29,USD
MI-US,OPS-AMER,6230,2024-06,2985.8,USD
MI-US,OPS-AMER,6230,2024-07,2834.82,USD
MI-US,OPS-AMER,6230,2024-08,2631.27,USD
MI-US,OPS-AMER,6230,2024-09,2557.0,USD
MI-US,OPS-AMER,6230,2024-10,2571.82,USD
MI-US,OPS-AMER,6230,2024-11,2578.67,USD
MI-US,OPS-AMER,6230,2024-12,2717.87,USD
MI-US,OPS-AMER,6240,2024-01,358.09,USD
MI-US,OPS-AMER,6240,2024-02,374.69,USD
MI-US,OPS-AMER,6240,2024-03,384.02,USD
MI-US,OPS-AMER,6240,2024-04,392.39,USD
MI-US,OPS-AMER,6240,2024-05,387.52,USD
MI-US,OPS-AMER,6240,2024-06,375.17,USD
MI-US,OPS-AMER,6240,2024-07,354.26,USD
MI-US,OPS-AMER,6240,2024-08,337.01,USD
MI-US,OPS-AMER,6240,2024-09,322.99,USD
MI-US,OPS-AMER,6240,2024-10,320.69,USD
MI-US,OPS-AMER,6240,2024-11,318.25,USD
MI-US,OPS-AMER,6240,2024-12,330.29,USD
MI-US,OPS-AMER,6310,2024-01,33992.0,USD
MI-US,OPS-AMER,6310,2024-02,36410.56,USD
MI-US,OPS-AMER,6310,2024-03,37909.12,USD
MI-US,OPS-AMER,6310,2024-04,38296.93,USD
MI-US,OPS-AMER,6310,2024-05,37279.09,USD
MI-US,OPS-AMER,6310,2024-06,35939.49,USD
MI-US,OPS-AMER,6310,2024-07,34189.41,USD
MI-US,OPS-AMER,6310,2024-08,31887.45,USD
MI-US,OPS-AMER,6310,2024-09,32207.56,USD
MI-US,OPS-AMER,6310,2024-10,31069.92,USD
MI-US,OPS-AMER,6310,2024-11,31920.01,USD
MI-US,OPS-AMER,6310,2024-12,33246.23,USD
MI-US,OPS-AMER,6320,2024-01,7704.33,USD
MI-US,OPS-AMER,6320,2024-02,8023.88,USD
MI-US,OPS-AMER,6320,2024-03,8351.8,USD
MI-US,OPS-AMER,6320,2024-04,8614.6,USD
MI-US,OPS-AMER,6320,2024-05,8103.81,USD
MI-US,OPS-AMER,6320,2024-06,8142.35,USD
MI-US,OPS-AMER,6320,2024-07,7564.47,USD
MI-US,OPS-AMER,6320,2024-08,7326.5,USD
MI-US,OPS-AMER,6320,2024-09,6901.49,USD
MI-US,OPS-AMER,6320,2024-10,6925.51,USD
MI-US,OPS-AMER,6320,2024-11,6942.81,USD
MI-US,OPS-AMER,6320,2024-12,7182.69,USD
MI-US,OPS-AMER,6330,2024-01,10392.05,USD
MI-US,OPS-AMER,6330,2024-02,11078.25,USD
MI-US,OPS-AMER,6330,2024-03,11201.85,USD
MI-US,OPS-AMER,6330,2024-04,11496.53,USD
MI-US,OPS-AMER,6330,2024-05,11276.55,USD
MI-US,OPS-AMER,6330,2024-06,10920.37,USD
MI-US,OPS-AMER,6330,2024-07,10302.06,USD
MI-US,OPS-AMER,6330,2024-08,9782.76,USD
MI-US,OPS-AMER,6330,2024-09,9295.76,USD
MI-US,OPS-AMER,6330,2024-10,9345.56,USD
MI-US,OPS-AMER,6330,2024-11,9303.96,USD
MI-US,OPS-AMER,6330,2024-12,10028.61,USD
MI-US,OPS-AMER,6430,2024-01,5170.84,USD
MI-US,OPS-AMER,6430,2024-02,5305.08,USD
MI-US,OPS-AMER,6430,2024-03,5623.9,USD
MI-US,OPS-AMER,6430,2024-04,5686.52,USD
MI-US,OPS-AMER,6430,2024-05,5595.74,USD
MI-US,OPS-AMER,6430,2024-06,5389.01,USD
MI-US,OPS-AMER,6430,2024-07,5117.68,USD
MI-US,OPS-AMER,6430,2024-08,4797.66,USD
MI-US,OPS-AMER,6430,2024-09,4663.42,USD
MI-US,OPS-AMER,6430,2024-10,4513.88,USD
MI-US,OPS-AMER,6430,2024-11,4605.92,USD
MI-US,OPS-AMER,6430,2024-12,4804.61,USD
MI-US,OPS-AMER,6510,2024-01,3550.03,USD
MI-US,OPS-AMER,6510,2024-02,3666.42,USD
MI-US,OPS-AMER,6510,2024-03,3809.69,USD
MI-US,OPS-AMER,6510,2024-04,3848.49,USD
MI-US,OPS-AMER,6510,2024-05,3799.93,USD
MI-US,OPS-AMER,6510,2024-06,3634.6,USD
MI-US,OPS-AMER,6510,2024-07,3564.13,USD
MI-US,OPS-AMER,6510,2024-08,3304.01,USD
MI-US,OPS-AMER,6510,2024-09,3161.02,USD
MI-US,OPS-AMER,6510,2024-10,3208.39,USD
MI-US,OPS-AMER,6510,2024-11,3190.82,USD
MI-US,OPS-AMER,6510,2024-12,3326.31,USD
MI-US,OPS-AMER,6520,2024-01,4501.88,USD
MI-US,OPS-AMER,6520,2024-02,4661.57,USD
MI-US,OPS-AMER,6520,2024-03,4907.76,USD
MI-US,OPS-AMER,6520,2024-04,4862.35,USD
MI-US,OPS-AMER,6520,2024-05,4755.59,USD
MI-US,OPS-AMER,6520,2024-06,4552.96,USD
MI-US,OPS-AMER,6520,2024-07,4358.16,USD
MI-US,OPS-AMER,6520,2024-08,4218.75,USD
MI-US,OPS-AMER,6520,2024-09,4027.15,USD
MI-US,OPS-AMER,6520,2024-10,4055.98,USD
MI-US,OPS-AMER,6520,2024-11,4063.66,USD
MI-US,OPS-AMER,6520,2024-12,4213.58,USD
MI-US,OPS-AMER,6530,2024-01,2015.11,USD
MI-US,OPS-AMER,6530,2024-02,2125.81,USD
MI-US,OPS-AMER,6530,2024-03,2214.73,USD
MI-US,OPS-AMER,6530,2024-04,2222.18,USD
MI-US,OPS-AMER,6530,2024-05,2212.73,USD
MI-US,OPS-AMER,6530,2024-06,2126.98,USD
MI-US,OPS-AMER,6530,2024-07,2049.69,USD
MI-US,OPS-AMER,6530,2024-08,1935.16,USD
MI-US,OPS-AMER,6530,2024-09,1847.19,USD
MI-US,OPS-AMER,6530,2024-10,1850.15,USD
MI-US,OPS-AMER,6530,2024-11,1864.43,USD
MI-US,OPS-AMER,6530,2024-12,1910.93,USD
MI-US,OPS-AMER,6610,2024-01,41862.57,USD
MI-US,OPS-AMER,6610,2024-02,44216.0,USD
MI-US,OPS-AMER,6610,2024-03,45354.11,USD
MI-US,OPS-AMER,6610,2024-04,46107.76,USD
MI-US,OPS-AMER,6610,2024-05,44810.97,USD
MI-US,OPS-AMER,6610,2024-06,44129.46,USD
MI-US,OPS-AMER,6610,2024-07,42090.46,USD
MI-US,OPS-AMER,6610,2024-08,39524.37,USD
MI-US,OPS-AMER,6610,2024-09,38611.9,USD
MI-US,OPS-AMER,6610,2024-10,37380.9,USD
MI-US,OPS-AMER,6610,2024-11,37875.29,USD
MI-US,OPS-AMER,6610,2024-12,39039.64,USD
MI-US,OPS-AMER,6620,2024-01,53917.58,USD
MI-US,OPS-AMER,6620,2024-02,56677.73,USD
MI-US,OPS-AMER,6620,2024-03,58747.24,USD
MI-US,OPS-AMER,6620,2024-04,59033.07,USD
MI-US,OPS-AMER,6620,2024-05,57949.0,USD
MI-US,OPS-AMER,6620,2024-06,57374.39,USD
MI-US,OPS-AMER,6620,2024-07,53952.38,USD
MI-US,OPS-AMER,6620,2024-08,51797.4,USD
MI-US,OPS-AMER,6620,2024-09,49864.91,USD
MI-US,OPS-AMER,6620,2024-10,48796.55,USD
MI-US,OPS-AMER,6620,2024-11,48823.69,USD
MI-US,OPS-AMER,6620,2024-12,50574.04,USD
MI-US,OPS-AMER,6630,2024-01,5891.45,USD
MI-US,OPS-AMER,6630,2024-02,6267.02,USD
MI-US,OPS-AMER,6630,2024-03,6522.77,USD
MI-US,OPS-AMER,6630,2024-04,6585.54,USD
MI-US,OPS-AMER,6630,2024-05,6559.87,USD
MI-US,OPS-AMER,6630,2024-06,6346.14,USD
MI-US,OPS-AMER,6630,2024-07,5980.87,USD
MI-US,OPS-AMER,6630,2024-08,5699.74,USD
MI-US,OPS-AMER,6630,2024-09,5433.0,USD
MI-US,OPS-AMER,6630,2024-10,5356.39,USD
MI-US,OPS-AMER,6630,2024-11,5365.25,USD
MI-US,OPS-AMER,6630,2024-12,5690.21,USD
MI-US,OPS-AMER,6810,2024-01,4155.89,USD
MI-US,OPS-AMER,6810,2024-02,4362.97,USD
MI-US,OPS-AMER,6810,2024-03,4473.4,USD
MI-US,OPS-AMER,6810,2024-04,4546.49,USD
MI-US,OPS-AMER,6810,2024-05,4521.08,USD
MI-US,OPS-AMER,6810,2024-06,4427.85,USD
MI-US,OPS-AMER,6810,2024-07,4089.88,USD
MI-US,OPS-AMER,6810,2024-08,3959.76,USD
MI-US,OPS-AMER,6810,2024-09,3772.68,USD
MI-US,OPS-AMER,6810,2024-10,3690.63,USD
MI-US,OPS-AMER,6810,2024-11,3810.45,USD
MI-US,OPS-AMER,6810,2024-12,3962.16,USD
MI-US,OPS-AMER,6830,2024-01,1685.4,USD
MI-US,OPS-AMER,6830,2024-02,1775.87,USD
MI-US,OPS-AMER,6830,2024-03,1792.2,USD
MI-US,OPS-AMER,6830,2024-04,1841.05,USD
MI-US,OPS-AMER,6830,2024-05,1856.82,USD
MI-US,OPS-AMER,6830,2024-06,1786.63,USD
MI-US,OPS-AMER,6830,2024-07,1650.2,USD
MI-US,OPS-AMER,6830,2024-08,1614.63,USD
MI-US,OPS-AMER,6830,2024-09,1510.67,USD
MI-US,OPS-AMER,6830,2024-10,1535.4,USD
MI-US,OPS-AMER,6830,2024-11,1567.57,USD
MI-US,OPS-AMER,6830,2024-12,1624.0,USD
MI-US,SGA-US,6110,2024-01,137378.24,USD
MI-US,SGA-US,6110,2024-02,144162.31,USD
MI-US,SGA-US,6110,2024-03,150077.34,USD
MI-US,SGA-US,6110,2024-04,149718.42,USD
MI-US,SGA-US,6110,2024-05,150635.77,USD
MI-US,SGA-US,6110,2024-06,144988.88,USD
MI-US,SGA-US,6110,2024-07,138800.85,USD
MI-US,SGA-US,6110,2024-08,129985.01,USD
MI-US,SGA-US,6110,2024-09,125859.28,USD
MI-US,SGA-US,6110,2024-10,124332.6,USD
MI-US,SGA-US,6110,2024-11,124977.22,USD
MI-US,SGA-US,6110,2024-12,129497.34,USD
MI-US,SGA-US,6120,2024-01,29293.22,USD
MI-US,SGA-US,6120,2024-02,30897.05,USD
MI-US,SGA-US,6120,2024-03,30958.76,USD
MI-US,SGA-US,6120,2024-04,31939.49,USD
MI-US,SGA-US,6120,2024-05,31678.2,USD
MI-US,SGA-US,6120,2024-06,30604.65,USD
MI-US,SGA-US,6120,2024-07,28713.4,USD
MI-US,SGA-US,6120,2024-08,27470.43,USD
MI-US,SGA-US,6120,2024-09,25628.4,USD
MI-US,SGA-US,6120,2024-10,26412.7,USD
MI-US,SGA-US,6120,2024-11,26241.54,USD
MI-US,SGA-US,6120,2024-12,27982.12,USD
MI-US,SGA-US,6130,2024-01,9691.02,USD
MI-US,SGA-US,6130,2024-02,10345.63,USD
MI-US,SGA-US,6130,2024-03,10451.55,USD
MI-US,SGA-US,6130,2024-04,10484.67,USD
MI-US,SGA-US,6130,2024-05,10498.21,USD
MI-US,SGA-US,6130,2024-06,10160.2,USD
MI-US,SGA-US,6130,2024-07,9521.88,USD
MI-US,SGA-US,6130,2024-08,9375.82,USD
MI-US,SGA-US,6130,2024-09,8767.72,USD
MI-US,SGA-US,6130,2024-10,8607.6,USD
MI-US,SGA-US,6130,2024-11,8834.58,USD
MI-US,SGA-US,6130,2024-12,9350.82,USD
MI-US,SGA-US,6210,2024-01,6271.79,USD
MI-US,SGA-US,6210,2024-02,6702.83,USD
MI-US,SGA-US,6210,2024-03,6745.21,USD
MI-US,SGA-US,6210,2024-04,6979.63,USD
MI-US,SGA-US,6210,2024-05,6823.07,USD
MI-US,SGA-US,6210,2024-06,6649.3,USD
MI-US,SGA-US,6210,2024-07,6154.04,USD
MI-US,SGA-US,6210,2024-08,6126.79,USD
MI-US,SGA-US,6210,2024-09,5767.54,USD
MI-US,SGA-US,6210,2024-10,5768.29,USD
MI-US,SGA-US,6210,2024-11,5819.39,USD
MI-US,SGA-US,6210,2024-12,5964.12,USD
MI-US,SGA-US,6220,2024-01,1771.83,USD
MI-US,SGA-US,6220,2024-02,1846.52,USD
MI-US,SGA-US,6220,2024-03,1854.29,USD
MI-US,SGA-US,6220,2024-04,1942.59,USD
MI-US,SGA-US,6220,2024-05,1904.96,USD
MI-US,SGA-US,6220,2024-06,1869.51,USD
MI-US,SGA-US,6220,2024-07,1773.34,USD
MI-US,SGA-US,6220,2024-08,1628.41,USD
MI-US,SGA-US,6220,2024-09,1609.18,USD
MI-US,SGA-US,6220,2024-10,1570.5,USD
MI-US,SGA-US,6220,2024-11,1634.75,USD
MI-US,SGA-US,6220,2024-12,1665.04,USD
MI-US,SGA-US,6230,2024-01,7946.94,USD
MI-US,SGA-US,6230,2024-02,8336.61,USD
MI-US,SGA-US,6230,2024-03,8681.0,USD
MI-US,SGA-US,6230,2024-04,8853.21,USD
MI-US,SGA-US,6230,2024-05,8554.04,USD
MI-US,SGA-US,6230,2024-06,8434.12,USD
MI-US,SGA-US,6230,2024-07,7851.85,USD
MI-US,SGA-US,6230,2024-08,7490.15,USD
MI-US,SGA-US,6230,2024-09,7405.41,USD
MI-US,SGA-US,6230,2024-10,7219.94,USD
MI-US,SGA-US,6230,2024-11,7274.2,USD
MI-US,SGA-US,6230,2024-12,7589.54,USD
MI-US,SGA-US,6240,2024-01,914.64,USD
MI-US,SGA-US,6240,2024-02,973.52,USD
MI-US,SGA-US,6240,2024-03,1003.06,USD
MI-US,SGA-US,6240,2024-04,1034.52,USD
MI-US,SGA-US,6240,2024-05,999.35,USD
MI-US,SGA-US,6240,2024-06,981.5,USD
MI-US,SGA-US,6240,2024-07,916.71,USD
MI-US,SGA-US,6240,2024-08,873.1,USD
MI-US,SGA-US,6240,2024-09,831.9,USD
MI-US,SGA-US,6240,2024-10,832.84,USD
MI-US,SGA-US,6240,2024-11,848.29,USD
MI-US,SGA-US,6240,2024-12,891.55,USD
MI-US,SGA-US,6310,2024-01,29704.27,USD
